ID,condition,keyassignment,recallcollect,instructioncollect,trialcollect,correctcollect
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,F,63,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",L,S,63,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",L,L,63,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",J,D,63,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,L,63,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,J,63,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,F,63,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",D,D,63,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",D,D,64,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",S,J,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",L,F,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",K,L,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,F,64,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",K,S,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",D,L,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",L,D,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",D,L,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",K,K,64,1
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",L,F,64,0
62,m1,"['J', 'L', 'K', 'F', 'S', 'D']",F,D,64,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,1,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,1,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,J,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,S,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,1,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,K,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,1,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,D,1,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,2,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,F,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,K,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,S,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,2,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,3,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,3,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,3,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,J,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,F,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,3,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,3,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,4,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,F,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,K,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,4,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,4,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,5,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,5,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,5,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,5,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,5,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,F,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,K,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,5,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,L,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,K,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,6,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,6,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,7,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,8,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,F,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,8,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,9,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,9,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,9,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,K,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,9,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,9,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,10,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,10,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,10,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,10,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,11,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,L,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,F,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,11,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,S,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,11,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,11,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,12,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,12,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,12,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,S,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,12,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,12,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,13,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,D,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,13,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,13,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,13,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,14,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,15,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,F,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,15,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,K,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,15,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,16,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,16,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,16,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,17,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,17,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,17,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,F,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,K,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,17,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,18,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,K,18,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,18,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,18,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,19,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,L,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,D,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,19,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,F,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,19,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,F,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,J,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,20,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,20,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,21,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,21,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,K,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,21,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,21,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,22,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,22,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,22,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,22,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,D,22,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,23,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,24,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,24,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,J,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,S,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,24,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,24,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,25,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,L,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,F,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,25,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,J,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,S,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,F,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,K,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,25,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,D,25,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,26,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,L,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,26,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,J,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,26,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,K,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,D,26,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,27,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,K,27,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,S,27,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,27,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,L,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",J,J,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,F,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",K,K,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,D,28,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,S,29,1
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,L,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,D,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",F,D,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,J,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,F,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",S,F,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",L,K,29,0
63,ind,"['L', 'D', 'K', 'F', 'J', 'S']",D,S,29,0
